"date","state","fips","cases","deaths","new_cases","new_deaths","days_since_death10","days_since_case100"
2020-05-03,"New Hampshire",33,2518,86,89,2,26,41
2020-05-04,"New Hampshire",33,2588,86,70,0,27,42
2020-05-05,"New Hampshire",33,2636,92,48,6,28,43
2020-05-06,"New Hampshire",33,2741,111,105,19,29,44
2020-05-07,"New Hampshire",33,2843,114,102,3,30,45
2020-05-08,"New Hampshire",33,2947,121,104,7,31,46
2020-05-09,"New Hampshire",33,3011,131,64,10,32,47
2020-05-10,"New Hampshire",33,3071,133,60,2,33,48
2020-05-11,"New Hampshire",33,3160,133,89,0,34,49
2020-05-12,"New Hampshire",33,3239,142,79,9,35,50
2020-05-13,"New Hampshire",33,3299,150,60,8,36,51
2020-05-14,"New Hampshire",33,3382,151,83,1,37,52
2020-05-15,"New Hampshire",33,3464,159,82,8,38,53
2020-05-16,"New Hampshire",33,3556,171,92,12,39,54
2020-05-17,"New Hampshire",33,3596,172,40,1,40,55
2020-05-18,"New Hampshire",33,3652,172,56,0,41,56
2020-05-19,"New Hampshire",33,3721,182,69,10,42,57
2020-05-20,"New Hampshire",33,3868,190,147,8,43,58
2020-05-21,"New Hampshire",33,3935,199,67,9,44,59
2020-05-22,"New Hampshire",33,4014,204,79,5,45,60
2020-05-23,"New Hampshire",33,4089,208,75,4,46,61
2020-05-24,"New Hampshire",33,4149,209,60,1,47,62
2020-05-25,"New Hampshire",33,4197,210,48,1,48,63
2020-05-26,"New Hampshire",33,4231,214,34,4,49,64
2020-05-27,"New Hampshire",33,4286,223,55,9,50,65
2020-05-28,"New Hampshire",33,4389,232,103,9,51,66
2020-05-29,"New Hampshire",33,4492,238,103,6,52,67
2020-05-30,"New Hampshire",33,4545,242,53,4,53,68
2020-05-31,"New Hampshire",33,4651,245,106,3,54,69
2020-06-01,"New Hampshire",33,4685,245,34,0,55,70
2020-06-02,"New Hampshire",33,4749,256,64,11,56,71
2020-06-03,"New Hampshire",33,4795,265,46,9,57,72
2020-06-04,"New Hampshire",33,4876,273,81,8,58,73
2020-06-05,"New Hampshire",33,4953,278,77,5,59,74
2020-06-06,"New Hampshire",33,5019,283,66,5,60,75
2020-06-07,"New Hampshire",33,5043,286,24,3,61,76
2020-06-08,"New Hampshire",33,5079,286,36,0,62,77
2020-06-09,"New Hampshire",33,5132,294,53,8,63,78
2020-06-10,"New Hampshire",33,5178,301,46,7,64,79
2020-06-11,"New Hampshire",33,5209,308,31,7,65,80
2020-06-12,"New Hampshire",33,5251,315,42,7,66,81
2020-06-13,"New Hampshire",33,5299,318,48,3,67,82
2020-06-14,"New Hampshire",33,5318,320,19,2,68,83
2020-06-15,"New Hampshire",33,5345,320,27,0,69,84
2020-06-16,"New Hampshire",33,5364,326,19,6,70,85
2020-06-17,"New Hampshire",33,5436,330,72,4,71,86
2020-06-18,"New Hampshire",33,5450,331,14,1,72,87
2020-06-19,"New Hampshire",33,5486,337,36,6,73,88
2020-06-20,"New Hampshire",33,5518,339,32,2,74,89
2020-06-21,"New Hampshire",33,5544,339,26,0,75,90
2020-06-22,"New Hampshire",33,5558,339,14,0,76,91
2020-06-23,"New Hampshire",33,5571,343,13,4,77,92
2020-06-24,"New Hampshire",33,5598,347,27,4,78,93
2020-06-25,"New Hampshire",33,5638,357,40,10,79,94
2020-06-26,"New Hampshire",33,5671,365,33,8,80,95
2020-06-27,"New Hampshire",33,5717,367,46,2,81,96
2020-06-28,"New Hampshire",33,5747,367,30,0,82,97
2020-06-29,"New Hampshire",33,5760,367,13,0,83,98
2020-06-30,"New Hampshire",33,5782,371,22,4,84,99
2020-07-01,"New Hampshire",33,5802,373,20,2,85,100
2020-07-02,"New Hampshire",33,5822,375,20,2,86,101
2020-07-03,"New Hampshire",33,5857,376,35,1,87,102
2020-07-04,"New Hampshire",33,5871,380,14,4,88,103
2020-07-05,"New Hampshire",33,5897,381,26,1,89,104
2020-07-06,"New Hampshire",33,5914,382,17,1,90,105
2020-07-07,"New Hampshire",33,5932,384,18,2,91,106
2020-07-08,"New Hampshire",33,5952,386,20,2,92,107
2020-07-09,"New Hampshire",33,5973,387,21,1,93,108
2020-07-10,"New Hampshire",33,5991,390,18,3,94,109
2020-07-11,"New Hampshire",33,6024,391,33,1,95,110
2020-07-12,"New Hampshire",33,6054,391,30,0,96,111
2020-07-13,"New Hampshire",33,6068,391,14,0,97,112
2020-07-14,"New Hampshire",33,6091,392,23,1,98,113
2020-07-15,"New Hampshire",33,6113,394,22,2,99,114
2020-07-16,"New Hampshire",33,6139,395,26,1,100,115
2020-07-17,"New Hampshire",33,6165,395,26,0,101,116
2020-07-18,"New Hampshire",33,6188,396,23,1,102,117
2020-07-19,"New Hampshire",33,6203,398,15,2,103,118
2020-07-20,"New Hampshire",33,6249,398,46,0,104,119
2020-07-21,"New Hampshire",33,6262,400,13,2,105,120
2020-07-22,"New Hampshire",33,6295,402,33,2,106,121
2020-07-23,"New Hampshire",33,6318,405,23,3,107,122
2020-07-24,"New Hampshire",33,6375,407,57,2,108,123
2020-07-25,"New Hampshire",33,6415,409,40,2,109,124
2020-07-26,"New Hampshire",33,6436,409,21,0,110,125
2020-07-27,"New Hampshire",33,6441,409,5,0,111,126
2020-07-28,"New Hampshire",33,6500,409,59,0,112,127
2020-07-29,"New Hampshire",33,6513,411,13,2,113,128
2020-07-30,"New Hampshire",33,6544,415,31,4,114,129
2020-07-31,"New Hampshire",33,6583,415,39,0,115,130
2020-08-01,"New Hampshire",33,6613,416,30,1,116,131
2020-08-02,"New Hampshire",33,6634,417,21,1,117,132
2020-08-03,"New Hampshire",33,6660,417,26,0,118,133
2020-08-04,"New Hampshire",33,6693,418,33,1,119,134
2020-08-05,"New Hampshire",33,6719,418,26,0,120,135
2020-08-06,"New Hampshire",33,6742,419,23,1,121,136
2020-08-07,"New Hampshire",33,6779,419,37,0,122,137
2020-08-08,"New Hampshire",33,6818,419,39,0,123,138
2020-08-09,"New Hampshire",33,6831,419,13,0,124,139
2020-08-10,"New Hampshire",33,6840,419,9,0,125,140
2020-08-11,"New Hampshire",33,6861,419,21,0,126,141
2020-08-12,"New Hampshire",33,6887,420,26,1,127,142
2020-08-13,"New Hampshire",33,6921,422,34,2,128,143
2020-08-14,"New Hampshire",33,6964,423,43,1,129,144
2020-08-15,"New Hampshire",33,6980,423,16,0,130,145
2020-08-16,"New Hampshire",33,6988,423,8,0,131,146
2020-08-17,"New Hampshire",33,7004,423,16,0,132,147
2020-08-18,"New Hampshire",33,7017,424,13,1,133,148
2020-08-19,"New Hampshire",33,7036,427,19,3,134,149
2020-08-20,"New Hampshire",33,7050,428,14,1,135,150
2020-08-21,"New Hampshire",33,7071,428,21,0,136,151
2020-08-22,"New Hampshire",33,7092,429,21,1,137,152
2020-08-23,"New Hampshire",33,7107,429,15,0,138,153
2020-08-24,"New Hampshire",33,7134,429,27,0,139,154
2020-08-25,"New Hampshire",33,7150,429,16,0,140,155
2020-08-26,"New Hampshire",33,7159,430,9,1,141,156
2020-08-27,"New Hampshire",33,7194,431,35,1,142,157
2020-08-28,"New Hampshire",33,7216,432,22,1,143,158
2020-08-29,"New Hampshire",33,7246,432,30,0,144,159
2020-08-30,"New Hampshire",33,7254,432,8,0,145,160
2020-08-31,"New Hampshire",33,7275,432,21,0,146,161
2020-09-01,"New Hampshire",33,7297,432,22,0,147,162
2020-09-02,"New Hampshire",33,7309,432,12,0,148,163
2020-09-03,"New Hampshire",33,7347,432,38,0,149,164
2020-09-04,"New Hampshire",33,7368,432,21,0,150,165
2020-09-05,"New Hampshire",33,7424,432,56,0,151,166
2020-09-06,"New Hampshire",33,7447,433,23,1,152,167
2020-09-07,"New Hampshire",33,7476,433,29,0,153,168
2020-09-08,"New Hampshire",33,7494,433,18,0,154,169
2020-09-09,"New Hampshire",33,7517,433,23,0,155,170
2020-09-10,"New Hampshire",33,7573,434,56,1,156,171
2020-09-11,"New Hampshire",33,7620,434,47,0,157,172
2020-09-12,"New Hampshire",33,7652,435,32,1,158,173
2020-09-13,"New Hampshire",33,7696,436,44,1,159,174
2020-09-14,"New Hampshire",33,7714,436,18,0,160,175
2020-09-15,"New Hampshire",33,7748,438,34,2,161,176
2020-09-16,"New Hampshire",33,7780,438,32,0,162,177
2020-09-17,"New Hampshire",33,7814,438,34,0,163,178
2020-09-18,"New Hampshire",33,7861,438,47,0,164,179
2020-09-19,"New Hampshire",33,7920,438,59,0,165,180
2020-09-20,"New Hampshire",33,7947,438,27,0,166,181
2020-09-21,"New Hampshire",33,7952,438,5,0,167,182
2020-09-22,"New Hampshire",33,7990,438,38,0,168,183
2020-09-23,"New Hampshire",33,8007,438,17,0,169,184
2020-09-24,"New Hampshire",33,8044,438,37,0,170,185
2020-09-25,"New Hampshire",33,8085,438,41,0,171,186
2020-09-26,"New Hampshire",33,8121,439,36,1,172,187
2020-09-27,"New Hampshire",33,8172,439,51,0,173,188
2020-09-28,"New Hampshire",33,8208,439,36,0,174,189
2020-09-29,"New Hampshire",33,8233,439,25,0,175,190
2020-09-30,"New Hampshire",33,8266,439,33,0,176,191
2020-10-01,"New Hampshire",33,8317,441,51,2,177,192
2020-10-02,"New Hampshire",33,8534,442,217,1,178,193
2020-10-03,"New Hampshire",33,8597,442,63,0,179,194
2020-10-04,"New Hampshire",33,8645,443,48,1,180,195
2020-10-05,"New Hampshire",33,8680,444,35,1,181,196
2020-10-06,"New Hampshire",33,8731,446,51,2,182,197
2020-10-07,"New Hampshire",33,8800,448,69,2,183,198
2020-10-08,"New Hampshire",33,8878,448,78,0,184,199
2020-10-09,"New Hampshire",33,8970,450,92,2,185,200
2020-10-10,"New Hampshire",33,9092,455,122,5,186,201
2020-03-04,"New Jersey",34,1,0,1,0,0,0
2020-03-05,"New Jersey",34,2,0,1,0,0,0
2020-03-06,"New Jersey",34,4,0,2,0,0,0
2020-03-07,"New Jersey",34,4,0,0,0,0,0
2020-03-08,"New Jersey",34,6,0,2,0,0,0
2020-03-09,"New Jersey",34,11,0,5,0,0,0
2020-03-10,"New Jersey",34,15,1,4,1,0,0
2020-03-11,"New Jersey",34,23,1,8,0,0,0
2020-03-12,"New Jersey",34,29,1,6,0,0,0
2020-03-13,"New Jersey",34,50,1,21,0,0,0
2020-03-14,"New Jersey",34,75,2,25,1,0,0
2020-03-15,"New Jersey",34,98,2,23,0,0,0
2020-03-16,"New Jersey",34,176,3,78,1,0,0
2020-03-17,"New Jersey",34,268,3,92,0,0,1
2020-03-18,"New Jersey",34,427,5,159,2,0,2
2020-03-19,"New Jersey",34,735,9,308,4,0,3
2020-03-20,"New Jersey",34,896,11,161,2,0,4
2020-03-21,"New Jersey",34,1336,16,440,5,1,5
2020-03-22,"New Jersey",34,1914,20,578,4,2,6
2020-03-23,"New Jersey",34,2844,27,930,7,3,7
2020-03-24,"New Jersey",34,3675,44,831,17,4,8
2020-03-25,"New Jersey",34,4402,62,727,18,5,9
2020-03-26,"New Jersey",34,6876,82,2474,20,6,10
2020-03-27,"New Jersey",34,8825,108,1949,26,7,11
2020-03-28,"New Jersey",34,11124,140,2299,32,8,12
2020-03-29,"New Jersey",34,13386,161,2262,21,9,13
2020-03-30,"New Jersey",34,16636,199,3250,38,10,14
2020-03-31,"New Jersey",34,18696,267,2060,68,11,15
2020-04-01,"New Jersey",34,22255,355,3559,88,12,16
2020-04-02,"New Jersey",34,25590,539,3335,184,13,17
2020-04-03,"New Jersey",34,29895,647,4305,108,14,18
2020-04-04,"New Jersey",34,34124,847,4229,200,15,19
2020-04-05,"New Jersey",34,37505,917,3381,70,16,20
2020-04-06,"New Jersey",34,41090,1005,3585,88,17,21
2020-04-07,"New Jersey",34,44416,1232,3326,227,18,22
2020-04-08,"New Jersey",34,47437,1504,3021,272,19,23
2020-04-09,"New Jersey",34,51027,1700,3590,196,20,24
2020-04-10,"New Jersey",34,54588,1932,3561,232,21,25
2020-04-11,"New Jersey",34,58151,2183,3563,251,22,26
2020-04-12,"New Jersey",34,61850,2350,3699,167,23,27
2020-04-13,"New Jersey",34,64584,2443,2734,93,24,28
2020-04-14,"New Jersey",34,68824,2805,4240,362,25,29
2020-04-15,"New Jersey",34,71030,3156,2206,351,26,30
2020-04-16,"New Jersey",34,75317,3518,4287,362,27,31
2020-04-17,"New Jersey",34,78467,3840,3150,322,28,32
2020-04-18,"New Jersey",34,81420,4070,2953,230,29,33
2020-04-19,"New Jersey",34,85301,4202,3881,132,30,34
2020-04-20,"New Jersey",34,88806,4377,3505,175,31,35
2020-04-21,"New Jersey",34,92387,4753,3581,376,32,36
2020-04-22,"New Jersey",34,95865,5063,3478,310,33,37
2020-04-23,"New Jersey",34,99989,5368,4124,305,34,38
2020-04-24,"New Jersey",34,102196,5617,2207,249,35,39
2020-04-25,"New Jersey",34,105523,5863,3327,246,36,40
2020-04-26,"New Jersey",34,109038,5938,3515,75,37,41
2020-04-27,"New Jersey",34,111188,6044,2150,106,38,42
2020-04-28,"New Jersey",34,113856,6442,2668,398,39,43
2020-04-29,"New Jersey",34,116264,6770,2408,328,40,44
2020-04-30,"New Jersey",34,118652,7228,2388,458,41,45
2020-05-01,"New Jersey",34,121190,7538,2538,310,42,46
2020-05-02,"New Jersey",34,123717,7742,2527,204,43,47
2020-05-03,"New Jersey",34,126744,7871,3027,129,44,48
2020-05-04,"New Jersey",34,128269,7910,1525,39,45,49
2020-05-05,"New Jersey",34,130593,8244,2324,334,46,50
2020-05-06,"New Jersey",34,131890,8549,1297,305,47,51
2020-05-07,"New Jersey",34,133635,8801,1745,252,48,52
2020-05-08,"New Jersey",34,135454,8952,1819,151,49,53
2020-05-09,"New Jersey",34,137085,9116,1631,164,50,54
2020-05-10,"New Jersey",34,138532,9255,1447,139,51,55
2020-05-11,"New Jersey",34,139945,9310,1413,55,52,56
2020-05-12,"New Jersey",34,140743,9508,798,198,53,57
2020-05-13,"New Jersey",34,141560,9702,817,194,54,58
2020-05-14,"New Jersey",34,142704,9946,1144,244,55,59
2020-05-15,"New Jersey",34,143905,10138,1201,192,56,60
2020-05-16,"New Jersey",34,145089,10249,1184,111,57,61
2020-05-17,"New Jersey",34,146334,10356,1245,107,58,62
2020-05-18,"New Jersey",34,148039,10435,1705,79,59,63
2020-05-19,"New Jersey",34,149013,10586,974,151,60,64
2020-05-20,"New Jersey",34,150399,10747,1386,161,61,65
2020-05-21,"New Jersey",34,151472,10843,1073,96,62,66
2020-05-22,"New Jersey",34,152719,10985,1247,142,63,67
2020-05-23,"New Jersey",34,153104,11081,385,96,64,68
2020-05-24,"New Jersey",34,154154,11133,1050,52,65,69
2020-05-25,"New Jersey",34,155092,11144,938,11,66,70
2020-05-26,"New Jersey",34,155764,11191,672,47,67,71
2020-05-27,"New Jersey",34,156628,11339,864,148,68,72
2020-05-28,"New Jersey",34,157815,11401,1187,62,69,73
2020-05-29,"New Jersey",34,158844,11531,1029,130,70,74
2020-05-30,"New Jersey",34,159608,11634,764,103,71,75
2020-05-31,"New Jersey",34,160445,11698,837,64,72,76
2020-06-01,"New Jersey",34,160918,11721,473,23,73,77
2020-06-02,"New Jersey",34,161545,11770,627,49,74,78
2020-06-03,"New Jersey",34,162068,11880,523,110,75,79
2020-06-04,"New Jersey",34,162530,11970,462,90,76,80
2020-06-05,"New Jersey",34,163336,12049,806,79,77,81
2020-06-06,"New Jersey",34,163893,12106,557,57,78,82
2020-06-07,"New Jersey",34,164164,12176,271,70,79,83
2020-06-08,"New Jersey",34,164497,12214,333,38,80,84
2020-06-09,"New Jersey",34,164796,12303,299,89,81,85
2020-06-10,"New Jersey",34,165346,12377,550,74,82,86
2020-06-11,"New Jersey",34,165816,12443,470,66,83,87
2020-06-12,"New Jersey",34,166164,12489,348,46,84,88
2020-06-13,"New Jersey",34,166605,12589,441,100,85,89
2020-06-14,"New Jersey",34,166881,12625,276,36,86,90
2020-06-15,"New Jersey",34,167103,12676,222,51,87,91
2020-06-16,"New Jersey",34,167426,12727,323,51,88,92
2020-06-17,"New Jersey",34,167703,12769,277,42,89,93
2020-06-18,"New Jersey",34,168107,12800,404,31,90,94
2020-06-19,"New Jersey",34,168496,12835,389,35,91,95
2020-06-20,"New Jersey",34,168834,12857,338,22,92,96
2020-06-21,"New Jersey",34,169142,12870,308,13,93,97
2020-06-22,"New Jersey",34,169415,12895,273,25,94,98
2020-06-23,"New Jersey",34,169734,12949,319,54,95,99
2020-06-24,"New Jersey",34,169892,12995,158,46,96,100
2020-06-25,"New Jersey",34,172050,14872,2158,1877,97,101
2020-06-26,"New Jersey",34,172438,14914,388,42,98,102
2020-06-27,"New Jersey",34,172727,14948,289,34,99,103
2020-06-28,"New Jersey",34,173036,14975,309,27,100,104
2020-06-29,"New Jersey",34,173126,14992,90,17,101,105
2020-06-30,"New Jersey",34,173521,15035,395,43,102,106
2020-07-01,"New Jersey",34,173782,15078,261,43,103,107
2020-07-02,"New Jersey",34,174212,15107,430,29,104,108
2020-07-03,"New Jersey",34,174598,15164,386,57,105,109
2020-07-04,"New Jersey",34,174889,15189,291,25,106,110
2020-07-05,"New Jersey",34,175258,15211,369,22,107,111
2020-07-06,"New Jersey",34,175467,15229,209,18,108,112
2020-07-07,"New Jersey",34,175734,15281,267,52,109,113
2020-07-08,"New Jersey",34,175986,15423,252,142,110,114
2020-07-09,"New Jersey",34,176217,15448,231,25,111,115
2020-07-10,"New Jersey",34,176575,15479,358,31,112,116
2020-07-11,"New Jersey",34,176906,15525,331,46,113,117
2020-07-12,"New Jersey",34,177245,15525,339,0,114,118
2020-07-13,"New Jersey",34,177469,15560,224,35,115,119
2020-07-14,"New Jersey",34,177862,15582,393,22,116,120
2020-07-15,"New Jersey",34,178252,15634,390,52,117,121
2020-07-16,"New Jersey",34,178475,15665,223,31,118,122
2020-07-17,"New Jersey",34,178525,15684,50,19,119,123
2020-07-18,"New Jersey",34,178788,15699,263,15,120,124
2020-07-19,"New Jersey",34,178757,15706,0,7,121,125
2020-07-20,"New Jersey",34,178937,15715,180,9,122,126
2020-07-21,"New Jersey",34,179230,15737,293,22,123,127
2020-07-22,"New Jersey",34,179565,15707,335,0,124,128
2020-07-23,"New Jersey",34,179807,15730,242,23,125,129
2020-07-24,"New Jersey",34,180265,15765,458,35,126,130
2020-07-25,"New Jersey",34,180778,15776,513,11,127,131
2020-07-26,"New Jersey",34,181283,15787,505,11,128,132
2020-07-27,"New Jersey",34,181732,15804,449,17,129,133
2020-07-28,"New Jersey",34,182215,15825,483,21,130,134
2020-07-29,"New Jersey",34,182475,15798,260,0,131,135
2020-07-30,"New Jersey",34,182845,15809,370,11,132,136
2020-07-31,"New Jersey",34,183535,15819,690,10,133,137
2020-08-01,"New Jersey",34,183904,15830,369,11,134,138
2020-08-02,"New Jersey",34,184225,15836,321,6,135,139
2020-08-03,"New Jersey",34,184489,15846,264,10,136,140
2020-08-04,"New Jersey",34,184845,15857,356,11,137,141
2020-08-05,"New Jersey",34,185180,15842,335,0,138,142
2020-08-06,"New Jersey",34,185554,15849,374,7,139,143
2020-08-07,"New Jersey",34,185914,15860,360,11,140,144
2020-08-08,"New Jersey",34,186282,15869,368,9,141,145
2020-08-09,"New Jersey",34,186626,15874,344,5,142,146
2020-08-10,"New Jersey",34,186884,15878,258,4,143,147
2020-08-11,"New Jersey",34,187328,15890,444,12,144,148
2020-08-12,"New Jersey",34,187777,15885,449,0,145,149
2020-08-13,"New Jersey",34,188433,15893,656,8,146,150
2020-08-14,"New Jersey",34,189003,15903,570,10,147,151
2020-08-15,"New Jersey",34,189281,15910,278,7,148,152
2020-08-16,"New Jersey",34,189294,15912,13,2,149,153
2020-08-17,"New Jersey",34,189606,15916,312,4,150,154
2020-08-18,"New Jersey",34,189937,15925,331,9,151,155
2020-08-19,"New Jersey",34,190256,15926,319,1,152,156
2020-08-20,"New Jersey",34,190356,15932,100,6,153,157
2020-08-21,"New Jersey",34,190646,15941,290,9,154,158
2020-08-22,"New Jersey",34,191175,15943,529,2,155,159
2020-08-23,"New Jersey",34,191323,15946,148,3,156,160
2020-08-24,"New Jersey",34,191548,15946,225,0,157,161
2020-08-25,"New Jersey",34,191850,15953,302,7,158,162
2020-08-26,"New Jersey",34,192086,15914,236,0,159,163
2020-08-27,"New Jersey",34,192393,15921,307,7,160,164
2020-08-28,"New Jersey",34,192751,15930,358,9,161,165
2020-08-29,"New Jersey",34,193100,15933,349,3,162,166
2020-08-30,"New Jersey",34,193391,15937,291,4,163,167
2020-08-31,"New Jersey",34,193740,15945,349,8,164,168
2020-09-01,"New Jersey",34,194070,15950,330,5,165,169
2020-09-02,"New Jersey",34,194378,15964,308,14,166,170
2020-09-03,"New Jersey",34,194756,15971,378,7,167,171
2020-09-04,"New Jersey",34,195205,15978,449,7,168,172
2020-09-05,"New Jersey",34,195530,15985,325,7,169,173
2020-09-06,"New Jersey",34,195841,15989,311,4,170,174
2020-09-07,"New Jersey",34,196173,15991,332,2,171,175
2020-09-08,"New Jersey",34,196450,15996,277,5,172,176
2020-09-09,"New Jersey",34,196779,16009,329,13,173,177
2020-09-10,"New Jersey",34,197203,16014,424,5,174,178
2020-09-11,"New Jersey",34,197677,16023,474,9,175,179
2020-09-12,"New Jersey",34,198126,16027,449,4,176,180
2020-09-13,"New Jersey",34,198423,16031,297,4,177,181
2020-09-14,"New Jersey",34,198757,16034,334,3,178,182
2020-09-15,"New Jersey",34,199193,16043,436,9,179,183
2020-09-16,"New Jersey",34,199583,16054,390,11,180,184
2020-09-17,"New Jersey",34,200152,16057,569,3,181,185
2020-09-18,"New Jersey",34,200639,16061,487,4,182,186
2020-09-19,"New Jersey",34,201100,16064,461,3,183,187
2020-09-20,"New Jersey",34,201553,16067,453,3,184,188
2020-09-21,"New Jersey",34,201945,16069,392,2,185,189
2020-09-22,"New Jersey",34,202371,16076,426,7,186,190
2020-09-23,"New Jersey",34,202779,16082,408,6,187,191
2020-09-24,"New Jersey",34,203343,16091,564,9,188,192
2020-09-25,"New Jersey",34,203891,16097,548,6,189,193
2020-09-26,"New Jersey",34,204641,16103,750,6,190,194
2020-09-27,"New Jersey",34,205339,16106,698,3,191,195
2020-09-28,"New Jersey",34,205898,16107,559,1,192,196
2020-09-29,"New Jersey",34,206354,16117,456,10,193,197
2020-09-30,"New Jersey",34,207062,16122,708,5,194,198
2020-10-01,"New Jersey",34,207676,16127,614,5,195,199
2020-10-02,"New Jersey",34,208416,16131,740,4,196,200
2020-10-03,"New Jersey",34,209363,16135,947,4,197,201
2020-10-04,"New Jersey",34,209989,16136,626,1,198,202
2020-10-05,"New Jersey",34,210500,16138,511,2,199,203
2020-10-06,"New Jersey",34,211129,16147,629,9,200,204
2020-10-07,"New Jersey",34,211638,16152,509,5,201,205
2020-10-08,"New Jersey",34,212936,16161,1298,9,202,206
2020-10-09,"New Jersey",34,213801,16164,865,3,203,207
2020-10-10,"New Jersey",34,214665,16171,864,7,204,208
2020-03-11,"New Mexico",35,4,0,4,0,0,0
2020-03-12,"New Mexico",35,6,0,2,0,0,0
2020-03-13,"New Mexico",35,10,0,4,0,0,0
2020-03-14,"New Mexico",35,13,0,3,0,0,0
2020-03-15,"New Mexico",35,17,0,4,0,0,0
2020-03-16,"New Mexico",35,21,0,4,0,0,0
2020-03-17,"New Mexico",35,23,0,2,0,0,0
2020-03-18,"New Mexico",35,28,0,5,0,0,0
2020-03-19,"New Mexico",35,35,0,7,0,0,0
2020-03-20,"New Mexico",35,43,0,8,0,0,0
2020-03-21,"New Mexico",35,57,0,14,0,0,0
2020-03-22,"New Mexico",35,65,0,8,0,0,0
2020-03-23,"New Mexico",35,83,0,18,0,0,0
2020-03-24,"New Mexico",35,100,0,17,0,0,0
2020-03-25,"New Mexico",35,113,1,13,1,0,1
2020-03-26,"New Mexico",35,136,1,23,0,0,2
2020-03-27,"New Mexico",35,191,1,55,0,0,3
2020-03-28,"New Mexico",35,210,2,19,1,0,4
2020-03-29,"New Mexico",35,237,2,27,0,0,5
2020-03-30,"New Mexico",35,282,4,45,2,0,6
2020-03-31,"New Mexico",35,315,5,33,1,0,7
2020-04-01,"New Mexico",35,363,6,48,1,0,8
2020-04-02,"New Mexico",35,403,7,40,1,0,9
2020-04-03,"New Mexico",35,495,10,92,3,0,10
2020-04-04,"New Mexico",35,544,11,49,1,1,11
2020-04-05,"New Mexico",35,624,12,80,1,2,12
2020-04-06,"New Mexico",35,686,12,62,0,3,13
2020-04-07,"New Mexico",35,794,13,108,1,4,14
2020-04-08,"New Mexico",35,865,16,71,3,5,15
2020-04-09,"New Mexico",35,989,17,124,1,6,16
2020-04-10,"New Mexico",35,1090,19,101,2,7,17
2020-04-11,"New Mexico",35,1174,20,84,1,8,18
2020-04-12,"New Mexico",35,1245,26,71,6,9,19
2020-04-13,"New Mexico",35,1345,31,100,5,10,20
2020-04-14,"New Mexico",35,1407,36,62,5,11,21
2020-04-15,"New Mexico",35,1484,36,77,0,12,22
2020-04-16,"New Mexico",35,1597,44,113,8,13,23
2020-04-17,"New Mexico",35,1711,51,114,7,14,24
2020-04-18,"New Mexico",35,1798,53,87,2,15,25
2020-04-19,"New Mexico",35,1845,55,47,2,16,26
2020-04-20,"New Mexico",35,1971,58,126,3,17,27
2020-04-21,"New Mexico",35,2072,65,101,7,18,28
2020-04-22,"New Mexico",35,2210,71,138,6,19,29
2020-04-23,"New Mexico",35,2379,78,169,7,20,30
